,0
0,0.5882913350225096
1,0.6416458481504724
2,0.6274706416677455
3,0.5722512580901636
4,0.7398292829946775
5,0.4573373919803858
6,0.47734461334163847
7,0.2981860452500375
8,0.4169381439732385
9,0.6388583073808578
10,0.5969509821862394
11,1.3654551668314354
12,0.636728778121927
13,0.5414040275462179
14,0.4986311855803965
15,0.5606285609083846
16,0.5682363371293223
17,0.34325929583333803
18,0.47762455285668903
19,0.45520982962981027
20,0.48076118194073025
21,0.44711216293400047
22,0.28845265808017545
23,0.5902434929612084
24,0.5434931336106954
25,0.45533738796461115
26,0.45310173792341935
27,0.3222768654020669
28,0.3022867916406014
29,0.5336302853413895
30,0.47236248467946274
31,0.44165574824452464
32,1.056350875665813
33,0.5246643990758478
34,0.3712292017361931
35,0.35923490240653183
36,0.4505365059152537
37,0.3469824370758325
38,0.29663185749753995
39,0.305900763915739
40,0.3721439832979875
41,0.35852187578316724
42,0.32966479273288657
43,0.3425201686144434
44,0.4303687266440004
45,0.3800081157893117
46,0.350286975849181
47,0.469075120585046
48,0.35479688191557746
49,0.4261442319413116
50,0.32150185038982043
51,0.3808936590508739
52,0.3342422817711424
53,0.255255144001501
54,0.5826361035878103
55,0.48657530231401563
56,0.4143199680874404
57,0.37758367402447146
58,0.43206378849661414
59,0.31210932403056507
60,0.335715648767082
61,0.5211101831322152
62,0.3958278544179536
63,0.3610991681670699
64,0.31019737361899113
65,0.3389896885024837
66,0.3946144680810417
67,0.3352055080638713
68,0.1962450497082516
69,0.349483895417126
70,0.3760608763469829
71,0.40371682635918
72,0.322026440672342
73,0.317397080634402
74,0.35400717927038333
75,0.33527512995157366
76,0.3416751658109839
77,0.2749118322555517
78,0.5060529527389473
79,0.33514797535391894
80,0.3332124286744186
81,0.33434350406888563
82,0.3364939553654662
83,0.27706979650389396
84,0.3530740131100633
85,0.2575916182870832
86,0.4124769885627673
87,0.31399374789891343
88,0.38704894392334166
89,0.236465905476086
90,0.2691914423313343
91,0.2904189178490136
92,0.3259569744339987
93,0.37389666556874757
94,0.37200297905130436
95,0.4127973995089149
96,0.3098599869156412
97,0.3957631203043637
98,0.4180403429214502
99,0.40434981647976503
100,0.3515045866044854
101,0.2743996171190503
102,0.2551659725516859
103,0.35669492191773666
104,0.3067010284795197
105,0.2938213497844443
106,0.3673234103455026
107,0.2964832854147409
108,0.32175997210230345
109,0.23303052342003402
110,0.44037238720470406
111,0.3747505020746033
112,0.3444435495283204
113,0.33308721594193874
114,0.2868549496882714
115,0.30159837308454146
116,0.341733139595001
117,0.31997538319376306
118,0.3364381766703799
119,0.22811209958042214
120,0.36503913222034917
121,0.2936010882876231
122,0.27869741493616956
123,0.26202444618011883
124,0.2851755465578188
125,0.532873167017786
126,0.3080361464776395
127,0.2613323641261006
128,0.27714136637249787
129,0.3495387584547477
130,0.3232170748380456
131,0.36666839050009065
132,0.2794285023212863
133,0.3482026436244749
134,0.38199964667633424
135,0.3468650778668628
136,0.3107160777523363
137,0.29599964828255093
138,0.3074067429821528
139,0.3181173373970166
140,0.2225178816524626
141,0.30243022812539544
142,0.3081525839542377
143,0.3406607825858345
144,0.2715151903474291
145,0.36581896717132645
146,0.36885179160123593
147,0.3316394496411156
148,0.34617668894923626
149,0.30393704622390005
150,0.3161119941062195
151,0.3566397235338574
152,0.3290170113580741
153,0.29775787105616897
154,0.3638001707043929
155,0.3972488310426482
156,0.7420374925332337
157,0.2973171475301716
158,0.27401796466651757
159,0.3237222143873108
160,0.3426995594080603
161,0.352413162216136
162,0.3702346163210441
163,0.32920206913492583
164,0.39795421822349525
165,0.34366430252314917
166,0.27407779543462574
167,0.2670640546602534
168,0.3504684899836429
169,0.29796584627545747
170,0.3152014037287931
171,0.25177119131091014
172,0.3006146117482797
173,0.42294239816583123
174,0.30077637543218577
175,0.24361651845611504
176,0.2006376433350967
177,0.36520484305880346
178,0.29113353118505986
179,0.3313910250132072
180,0.3726713885348585
181,0.3572632894737574
182,0.33498275229064584
183,0.23273827923347634
184,0.15974156149697322
185,0.1972498375075936
186,0.31135710264536176
187,0.27721099604685284
188,0.34956519358039106
189,0.29147790306926236
190,0.3675495990190357
191,0.3352204837607243
192,0.26632379455764066
193,0.3257916608979439
194,0.28457556793792504
195,0.2710851739091464
196,0.2036090087100046
197,0.3324339360912862
198,0.30305003601648467
199,0.28811232330353487
200,0.33779444000458714
201,0.22738017046046027
202,0.3513830136513478
203,0.2973260258143299
204,0.2520833116659121
205,0.28313348455985005
206,0.29117578813800776
207,0.3243039107770625
208,0.2526591843857668
209,0.338354352915166
210,0.3263489975451775
211,0.2854015892026041
212,0.3322497453912554
213,0.34501892811807144
214,0.283813928663341
215,0.22484994801922806
216,0.2966137624281016
217,0.3151934531699027
218,0.247570495137006
219,0.28501496453698105
220,0.31447642967776807
221,0.21621558905207633
222,0.27491819343367413
223,0.2897607864839061
224,0.33094534190458935
225,0.34302722217237097
226,0.29312850976985977
227,0.347130839286115
228,0.3373174699440741
229,0.3690774979306732
230,0.29508258657472375
231,0.25343464184771025
232,0.2676909998625665
233,0.28354140762335955
234,0.2942142213191849
235,0.2798455584860777
236,0.26676434452758035
237,0.23573283147806545
238,0.3430505104734078
239,0.23096022771677607
240,0.44831384018006554
241,0.3317330401498928
242,0.31500799097773935
243,0.30243774843067783
244,0.34819030992955724
245,0.2737637753326016
246,0.30097240361167094
247,0.21983697630844803
248,0.29323417988803857
249,0.2262140912218017
250,0.31122236715643503
251,0.3436658531081331
252,0.2709030996678504
253,0.27331476353321527
254,0.23650720311310117
255,0.3345760360552559
256,0.3258804988925868
257,0.25858568221092
258,0.3469665723326116
259,0.3335401122864896
260,0.33083826076145517
261,0.22649494114675794
262,0.3671359955193286
263,0.2456574038220359
264,0.29788301867606165
265,0.3036274329034341
266,0.3129213960329597
267,0.30373687460262483
268,0.2502101753484394
269,0.29925301266275084
270,0.33299732401579346
271,0.24783045682215657
272,0.2891172504411132
273,0.22646788674406826
274,0.32490763268778167
275,0.23695369912310268
276,0.3188257657294444
277,0.3389876871912106
278,0.38198263840019236
279,0.27659397506347994
280,0.3355901839848092
281,0.33815340554440315
282,0.2735742098899498
283,0.22823408615597407
284,0.20368682138665611
285,0.20480420298497878
286,0.2844950445760174
287,0.36530737142918723
288,0.28152448548319603
289,0.3910350577228927
290,0.27676070806579733
291,0.34083637139268125
292,0.3109758386506348
293,0.20565174444665146
294,0.3074899270193869
295,0.257585134059636
296,0.44532224590135416
297,0.22778705593278686
298,0.35559986229674334
299,0.2563150762245985
300,0.34284293131751636
301,0.265940634940037
302,0.3182673885783361
303,0.26307854171675293
304,0.3635102301304925
305,0.36850977211955943
306,0.28322878980712607
307,0.40771920704849135
308,0.3640604904114082
309,0.30192255323987083
310,0.3173916043538293
311,0.23841851712794718
312,0.3318009740494783
313,0.8480784384284575
314,0.3706571848728567
315,0.2886370941419146
316,0.34753365837468786
317,0.3135226644371075
318,0.2875351150900024
319,0.33474277247086204
320,0.36826314118298564
321,0.2599442407697429
322,0.3896614825862083
323,0.3617194678092603
324,0.3130893769840081
325,0.28275810570787
326,0.35474612115064025
327,0.2860888297271026
328,0.2705650427755191
329,0.26192698594795544
330,0.3359261396153498
331,0.2703446652494627
332,0.36968135834982446
333,0.32298619400278406
334,0.37350315431912817
335,0.3489078004785613
336,0.28938471642820657
337,0.3293128795061826
338,0.3801598142863911
339,0.3884457998710432
340,0.2485845701090539
341,0.2921441133363098
342,0.28338572680049523
343,0.36454245115168005
344,0.4826717595616564
345,0.30088307943301573
346,0.2519350275504002
347,0.2662191866016059
348,0.3129115981623161
349,0.2978798657882988
350,0.3244693427720703
351,0.36147963412125694
352,0.3161404589844092
353,0.25825752251057826
354,0.24596286222111394
355,0.36211851746046597
356,0.3809416344038892
357,0.23973876168574737
358,0.5114484420326979
359,0.36906088925168423
360,0.22592372651144746
361,0.38007531577708137
362,0.30288733481163027
363,0.36764461466569265
364,0.24585804912555045
365,0.3385623499108745
366,0.3458788909204916
367,0.2335986350334809
368,0.29347840295869726
369,0.4076958237160323
370,0.4256863881263375
371,0.4624787249365636
372,0.34610545606765514
373,0.3556984943860215
374,0.34135181699260464
375,0.38914577595253913
376,0.38477753527059905
377,0.29027561100442956
378,0.2571641079149661
379,0.2823878792665294
380,0.28626956212760934
