,0
0,0.5200052746244892
1,0.49765751864240343
2,0.4110696994437408
3,0.480813235709982
4,0.45270855696437184
5,0.4748062971566427
6,0.3434652845852122
7,0.5444131571719736
8,0.5584763093922722
9,0.439652620348146
10,0.4864437916893168
11,0.5070563207611443
12,0.5010718629316646
13,0.5463942035758572
14,0.5227868800305561
15,0.4400704688166382
16,0.4764124052169235
17,0.6179814074994134
18,0.5735612303488681
19,0.5177424283943315
20,0.5094399288502812
21,0.5065652505924859
22,0.4669919739565304
23,0.6620575539038658
24,0.3815175269628819
25,0.4522539532763352
26,0.3334555130592828
27,0.481403922970677
28,0.48556380102160207
29,0.521667915478973
30,0.29196911752059823
31,0.5521356909249886
32,0.41056271576722336
33,0.595475342976053
34,0.5519222620473144
35,0.44475694612927724
36,0.5586460162392788
37,0.6925918809356616
38,0.5155171629150979
39,0.4105652650922339
40,0.5207183269697603
41,0.5121031907658464
42,0.5659205092069469
43,0.46175977803843893
44,0.5838021983711619
45,0.47082830092068423
46,0.6248260189394265
47,0.4984164908600954
48,0.5606657387721906
49,0.3708253214903916
50,0.44733521352476563
51,0.5217541782538883
52,0.4579341206079478
53,0.528325400325038
54,0.36504251582379355
55,0.4771691960418162
56,0.4407697973818964
57,0.34677153356542634
58,0.4517336889671899
59,0.5023079400683194
60,0.5526119352741794
61,0.5345067457768204
62,0.42624034900690244
63,0.348543713684261
64,0.5861558382587394
65,0.5208610498113305
66,0.5282242244702826
67,0.4549362180892138
68,0.4697363413417507
69,0.4966020963437186
70,0.5014509857750507
71,0.6217755642981858
72,0.43664361385246003
73,0.38326547194382604
74,0.3536661796385998
75,0.48759076023831177
76,0.46792450977681366
77,0.40508595658467433
78,0.35319296755939966
79,0.7205368173416726
80,0.5005553478205829
81,0.5598175045938847
82,0.6196643996591129
83,0.3920571046664251
84,0.45373135832650735
85,0.3897729409044439
86,0.43946222416440966
87,0.43349044892427446
88,0.41434396337165297
89,0.5502242651004775
90,0.4340437805584233
91,0.5534338577411319
92,0.4116942651833733
93,0.5390588380183087
94,0.4316682521708256
95,0.4100412623131136
96,0.46199981537345436
97,0.5202026425908195
