,0
0,0.6890647505176849
1,0.5165359499170693
2,0.6123578496605034
3,0.8321877864092685
4,0.7469080497805863
5,0.7070804959346436
6,0.7144161457441859
7,0.36446895769085064
8,0.8266591436645312
9,0.4655288775590144
10,0.461094264060005
11,0.8336359362133274
12,0.6706207226583842
13,1.0419140934950093
14,0.7036874716046504
15,0.6518820074809502
16,0.5087762502331271
17,0.9017561436100554
18,0.6551304409581983
19,0.5606996836325353
20,0.7100755910491097
21,0.9339466500659029
22,0.9293910509761104
23,0.7572218529790039
24,0.5196922686666554
25,0.7460156516201678
26,0.7894725037571789
27,0.6658176401006756
28,0.5210555805042989
29,0.5338871252347092
30,0.6780203093374474
31,1.2424685284180448
32,0.8032794024937593
33,0.4121630401179636
34,0.81477647021659
35,0.5485752869476499
36,0.6513662957619851
37,0.6230581529439316
38,0.7055209373535394
39,0.6692736247732893
40,0.4572201741968957
41,0.6914124320573267
42,0.44960951870739624
43,0.5944858119970273
44,0.6080275816033918
45,0.5453875114812833
46,0.3997960097492981
47,0.6918129204677707
48,0.7204290277812684
49,0.7444369178551477
50,0.7300412153515239
51,0.6325828365149968
52,0.6108442220862522
53,0.4779877394517514
54,0.9083410127660814
55,0.9023410337925761
56,0.8459459662175243
57,0.7626808952221061
58,0.23888560898275965
59,0.7055724528582402
60,0.7204215659565255
61,0.6140579120540858
62,0.9705458539857816
63,1.002412270470595
64,0.884835875487768
65,0.6416839855517161
66,0.8362302812556993
67,0.7354163991105519
68,0.817292822117877
69,0.641570421185275
70,0.5894969909113192
71,0.729670195819463
72,0.7308159532077938
73,0.6545085720859367
74,0.5774099337486215
75,0.8169364387246828
76,0.8107060161338969
77,0.6101858750705759
78,0.6600681513158305
79,0.8859910566610933
80,0.4577793745234137
81,0.6540174268553425
82,0.2801615780664453
83,0.5189054630224715
84,0.5889073933251455
85,0.6154638936776455
86,0.334507488178268
87,0.6456649736259494
88,0.6281951703110932
89,0.6218674768671499
90,1.0441494583658841
91,0.6391989338664671
92,0.8778007389102974
93,0.6191559954306851
94,0.7007826388429472
95,0.734699057331867
96,0.6428145417707768
97,0.5455792247026199
98,0.9497024651749033
99,0.6737838781442331
100,1.1191429946676397
101,0.469819345255561
102,0.6206194741166481
103,1.0692375251344701
104,1.1290508426476942
105,1.220213314207959
106,0.8185172541384762
107,0.33547246905078026
108,0.5968909899986208
109,0.6754086735359316
110,0.7532952634197256
111,1.0043853229469801
112,0.5151210420927003
113,0.6490435250005699
114,0.732555129860635
115,0.7254899059239739
116,0.927239677570184
117,0.4519423076899846
118,0.6187105991142962
119,0.8572053049540234
120,0.4569796393872657
121,0.9038265310107714
122,0.7484701502749957
123,0.5650886032838557
124,0.49920422007218235
125,0.6679184092228162
126,0.5140078760702375
127,0.7920613169140405
128,0.7124034343112142
129,0.7418648625855329
130,0.47907886409446326
131,0.7446101644421238
132,0.9520265162661943
133,0.9112622019392322
134,0.5277589816315308
135,0.7772667358439851
136,0.9054246952596259
137,0.5515961072247079
138,0.9061363990775099
139,0.85974708182193
140,0.8798859760903479
141,0.6697446156380285
142,0.7594679146659562
143,0.7334076054148927
144,0.8310159335651515
145,0.7866321796162679
