,0
0,5.48214834947517
1,3.9304303568563577
2,3.2921845393999156
3,4.341399301446429
4,4.237994059719931
5,3.4785850486053445
6,3.4274938433216495
7,3.7004572613709814
8,2.8557104473227266
9,3.599445718194153
10,3.2056492679289876
11,2.6155429688283625
12,3.01926155448879
13,2.915557361730082
14,2.7117023051776217
15,2.4714241685521015
16,3.171691585322307
17,3.2273381468068254
18,2.0630258063579787
19,2.6448526901312643
20,2.646260724585885
21,2.437903039486369
22,1.538514782456534
23,2.12681336987363
24,1.4655304456885403
25,2.132447588174219
26,2.7917140202503026
27,2.6230941176882077
28,1.8570187635938296
29,2.1164107050727314
30,1.5871556974711591
31,1.6223017115038083
32,1.5338504152282435
33,1.8915952438490018
34,1.8809978286386724
35,1.6373965610017258
36,1.6928181542569234
37,1.5831622845559015
38,1.5705799235931779
39,1.9802147683786218
40,2.042984781460682
41,1.9415065883289164
42,1.7859282177855182
43,1.6714228346075672
44,1.8099564808117228
45,1.9204311270661014
46,2.3111585990775536
47,1.6383517585067635
48,1.801733943713772
49,1.530273725683806
50,2.5946751425985353
51,1.4628440690174083
52,1.413068310916854
53,1.7819563572373227
54,1.6642768282339906
55,1.5419415923543378
56,2.007015591477141
57,1.5805774709677964
58,1.4901547074304606
59,1.4150806165242311
60,1.9651458313636776
61,1.45312285468388
62,1.66222331011839
63,2.525309408343538
64,1.982449005472583
65,1.5189521479026873
66,1.9516742720828044
67,2.271563718373114
68,1.3367082721729027
69,1.645017556029367
70,1.8731878695470952
71,1.626687660691069
72,2.002311062465209
73,2.533495392213075
74,1.9660632574310917
75,1.9457120508212316
76,1.8006477037258921
77,2.2220337148457014
78,1.3010694200844928
79,1.7821731509512941
80,2.107865758417176
81,1.964288543348821
82,1.489316009027883
83,1.6622438310634442
84,1.6295609333440095
85,1.4898870443143655
86,1.3749417652176172
87,1.8590772707913839
88,2.1234200591993417
89,1.6407365686110293
90,1.9146002361635008
91,1.5639419730221589
92,1.3192761129228032
93,1.809565027984141
94,1.3963640549169005
95,1.2861282086282115
96,1.9367609273840218
97,2.0071557329458027
98,1.9029652986809078
99,1.5298446231002736
100,1.7140683140920892
101,2.3410542658548024
102,1.119815704261796
103,1.4175660617227328
104,1.9391212672970903
105,1.461601022310093
106,1.925854092509094
107,2.3667049341627813
108,1.8664721912373539
109,1.8101722818957993
110,1.861043470008114
111,1.621033862868423
112,1.1418764861204491
113,1.609842328403485
114,1.8407899186731222
115,1.6141941345382418
116,1.4904182185277566
117,2.1501922235397393
118,1.853726218612565
119,1.1349060561160218
120,1.6481485550784818
121,2.018693450082295
122,1.7178704999831556
123,1.9199478523616536
124,1.6044090915747466
125,1.437575394493364
126,1.627746178608681
127,2.519783766991575
128,1.0364894179063584
129,1.2538013539746051
130,1.9093991433083117
131,1.703193451903924
132,1.4258224256947198
133,2.0692812947866974
134,1.4557988559989632
135,1.6363833297928723
136,1.6880306194992292
137,2.1633799626455668
138,1.978656571343069
139,1.9044743448409032
140,2.1864865226573653
141,2.3484697421765155
142,1.2261417218306445
143,2.2477895112598487
144,2.2057601467651007
145,1.299504815343341
146,1.8347738979137551
147,1.9393408848390052
148,1.7859964830049126
149,1.2943466346335464
150,1.5173325715841086
151,1.70229601380804
152,1.6041381644791957
153,1.6619114684043041
154,1.9434047702335537
155,1.1471589213107276
156,1.6659416216421585
157,1.9039283236370053
158,1.2694173040068242
159,1.4694388867182497
160,1.5429671017267679
161,1.5842784446917957
162,1.1860289775324233
163,1.7135527258139744
164,1.7161069061478176
165,1.6835592448938097
166,1.6378248894068865
167,2.059619694195177
168,2.1430349722295157
