,0
0,4.2254862720931445
1,6.536180296694983
2,26.892343306820838
3,8.799355587488531
4,14.232992040430934
5,6.403701465274337
6,5.935884562616282
7,4.3488862146187
8,2.661223645986535
9,3.6914598494422606
10,5.6294616162607545
11,4.91173479688817
12,4.017066000951773
13,3.3003824784359947
14,3.762900507882384
15,2.2548622792783792
16,3.5524120496501626
17,3.0031423154275987
18,2.466045226909884
19,2.9618394122339806
20,2.807499199186569
21,2.3219465604625285
22,2.73339526419371
23,2.404608254637803
24,1.5053349131745628
25,2.403240375963168
26,1.932948732833526
27,2.093304957324788
28,1.7100594292855709
29,2.021488923049882
30,1.396006943526471
31,2.296154338837942
32,1.924105395413761
33,1.6307416379764612
34,1.7817709727117614
35,1.0276209882933143
36,1.48678099389907
37,2.020210249765496
38,1.4599416863962942
39,1.91005525490404
40,1.1705447970911078
41,1.0935795449527235
42,0.8962145198737472
43,1.5680097552882308
44,1.4381607641932557
45,1.3705139408640452
46,1.4885909281342151
47,1.366873956552935
48,1.3408531483803487
49,1.6152463824419176
50,1.1007132802347814
51,1.2078894153450954
52,1.116738681756513
53,1.5049014399279477
54,1.4281112408161747
55,1.296047755370703
56,0.9766468748114298
57,1.187770669161233
58,1.1694098443790886
59,1.270486616504471
60,1.1098375904053377
61,1.0031326146233945
62,0.7614344474313943
63,0.718438097283165
64,1.2797458290796317
65,0.8921047863608682
66,1.1979092356315004
67,0.943535035113251
68,0.9103549457183947
69,0.8113541604720164
70,1.0553190553622624
71,0.8250988933215485
72,0.605109660776569
73,0.8054666581065391
74,0.922736220439975
75,0.7193445750686704
76,0.8425047810094224
77,1.2837589721829972
78,0.6394326086189086
79,0.8819482889905932
80,0.640251345730792
81,0.5767428636415591
82,0.7928390277900655
83,1.17281027418914
84,0.9363035390860984
85,0.8231620783635956
86,0.8399211604667928
87,0.8859135768733117
88,0.9463073372524149
89,1.283223896157046
90,1.2671819307115593
91,0.9294192578235742
92,0.5872559565545113
93,0.9076014539800835
94,1.1650815753719412
95,1.0765573759296387
96,1.282780534829927
97,1.189485471942178
98,1.388531291590543
99,0.9531898230910412
100,1.0988515925439473
101,1.0560943707590036
102,0.6640722490368254
103,1.0890927203418403
104,1.4278497000572918
105,1.2816528509457379
106,1.030382334294455
107,1.1921162887032901
108,1.3203196682196596
109,0.8726629043039889
110,1.1784587411003633
111,0.8586533943798943
112,0.7791783772627161
113,0.713111624219775
114,1.4467080975365105
115,0.9850046909901697
116,1.2914498854373875
117,0.7485635830678952
118,1.0739452953984132
119,0.7050780762053138
120,1.0853461066646295
121,1.0597372856898497
122,0.7772709895945948
123,0.8870574478237387
124,0.6849418360313207
125,0.9228962898119784
126,1.0081944244360117
127,0.7419234831008688
128,0.7473956095043923
129,0.8050482317284628
130,0.6546197179558046
131,0.7674510756109617
132,0.93197313658346
133,0.8637823788680458
134,0.9528534306816074
135,0.7238598433795952
136,0.7722764057712996
137,0.5582061010730504
138,0.5562940577925497
139,0.8130708147720526
140,0.9266017814552302
141,0.9835545714730538
142,0.6622200242828059
143,0.7752675642388458
144,0.7764659830330235
145,0.6196932118051994
146,0.7800381138469443
147,0.8644374172391597
148,0.9900200330556378
149,0.6845659665314705
150,0.8013075443253331
151,0.7652163328629081
152,0.47915851353752026
153,0.8763705548835089
154,1.0068023072023515
155,0.7082939732065908
156,0.5501039340419529
157,0.769393378065069
158,0.9575641127188046
159,0.7393684242111723
160,0.9064111649231578
161,0.8872194770717313
162,0.7168937611595733
163,0.5093678614482705
164,0.9142292295431238
165,0.8349569606579171
166,0.8776721197219453
167,0.7368675823413505
168,0.5155620070532863
169,0.609478576154487
170,0.6751179857754577
171,0.901849227199959
172,0.5765263659361212
173,0.8929874971405285
174,0.7091299997555971
175,0.7429029620695828
176,0.8788846639526066
177,1.1150243020722577
178,0.7634308283122722
179,0.5247818740261009
180,0.7354778846394173
181,0.5474446093592441
182,0.6539634207547957
183,0.953686026942869
184,1.1966605947129618
185,0.6303288943440345
186,0.5257035813507367
187,0.6192460309803415
188,0.6772017674344001
189,0.6955205106939986
190,0.9415585122438072
191,1.2635145465471378
192,0.8079997509398964
193,0.8935733221099955
194,0.9875969520723408
195,0.606772804750874
196,0.5200393926878992
197,0.8702892852456209
198,1.2053657591624471
199,0.8483859926219547
200,0.9217105489813445
201,1.0565503985900733
202,0.8156712995232754
203,0.7678916792402692
204,1.149945249382544
205,0.8622824921031781
206,0.572611774603022
207,0.9244671893429279
208,1.20586847126048
209,0.7693899166660776
210,1.1045524474076416
211,0.5853320858660827
212,0.7126825035425467
213,0.506874225543357
214,1.0712799493748457
215,1.0640376808007035
216,0.7024385410306938
217,0.7941499796467852
218,0.9095920823738749
219,0.8086066416949276
220,1.1131043264226061
221,0.9757363165293635
222,0.7106539840195354
223,0.6717925669772227
224,0.8347852563425902
225,0.7381701822704164
226,0.8939073812547507
227,0.7849536816284837
228,0.9786060375355558
229,0.7460588267981536
230,0.9038077734723335
231,0.571337189207023
232,0.5684012087335023
233,0.7030028090965428
234,1.0250740511470318
235,0.8301155257558441
236,0.6376433008504085
237,0.5929870570523706
238,0.7870189581385778
239,0.7847235137538585
240,0.9459981178510234
241,0.9051316588617152
242,0.8435344932987053
243,0.7952379082014869
244,0.7762163404829981
245,0.8172509451199322
246,0.6448828563401513
247,0.8782298332346936
248,1.1776772434754843
249,0.9937015502392095
250,0.9144769489269865
251,0.707848270243784
252,0.9122265457372887
253,0.8002414774334419
254,1.1076119137467983
255,0.7814422796967514
256,0.6117684432777679
257,0.5249966155245525
258,1.0463743029336448
259,0.8441991085453371
260,1.1814394305799956
261,1.022944706298748
262,0.6385552126974176
263,0.7466629629858441
264,1.1412371565295616
265,0.8762510177175832
266,0.6735742197159539
267,0.9763615211609037
268,0.9190738952229888
269,0.9807343255648521
270,1.0021171259281374
271,1.0302749889703748
272,0.664722010074971
273,0.4223390346165579
274,0.7792933462863815
275,0.995304855643921
276,0.828674112377074
277,1.0295819654179987
